job_title,company,location,description,salary_min,salary_max,created_date,contract_time,contract_type,salary_avg,python,sql,aws,azure,docker,kubernetes,java,react,power bi,tableau,spark
spécialiste – opérations et système de gestion des revenus (rms),Germain Hôtels,"Montréal, Québec","vous avez le don de mettre de l’ordre dans les données. nous recherchons un·e spécialiste – opérations et système de gestion des revenus rigoureux·se et structuré·e, qui aime garder les données et les systèmes en ordre, avec l’œil pour repérer les anomalies. cette personne veillera au bon fonctionnement du rms, à la qualité des données et aux mises à jour liées aux tarifs, aux restrictions et aux promotions. elle soutiendra les gestionnaires régionaux des revenus et contribuera à la formation p…",,,2026-05-17T16:39:59Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
développeur(euse) web fullstack,Mirego,"Montréal, Québec","au sein de l'équipe de développement, tu prends part chaque jour à la création de produits numériques innovants qui ont pour ambition de changer le monde, quels que soient leur envergure ou leur domaine. à l’aise autant côté front-end que back-end, et c'est cette polyvalence qui te permet de naviguer avec fluidité entre les différentes couches d'un produit et d’en saisir l’ensemble de la complexité. ton enthousiasme pour le développement te pousse naturellement à relever des défis stimulants et…",,,2026-05-17T16:36:30Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
spécialiste produit – nouvelles entreprises / venture product specialist,TandemLaunch,"Montréal, Québec","à propos de tandemlaunch tandemlaunch est un studio de capital-risque canadien unique en son genre. nous créons des entreprises technologiques de pointe à partir de travaux de recherche issus directement de grands laboratoires universitaires. nous nous concentrons sur la commercialisation d'innovations dans les domaines de l'électronique grand public, des technologies matérielles, de l'apprentissage automatique et des systèmes embarqués. à propos du poste nous recherchons une personne motivée e…",,,2026-05-17T16:35:53Z,,,,False,False,False,False,False,False,False,False,False,False,False
carbon accounting manager,Novisto,"Montréal, Québec",carbon accounting manager the role novisto is looking for a sustainability expert to join our customer operations team. this role sits right at the heart of the business - delivering value to our clients in the form of expert guidance and analysis while leveraging our carbon data platform. we are on a mission to define what best practice carbon accounting looks like. your experience with client engagement combined with sustainability and analytical capabilities will play a critical role in deli…,,,2026-05-17T16:35:05Z,,,,False,False,False,False,False,False,False,False,False,False,False
chargé(e) de projets agiles,Mirego,"Montréal, Québec","chez mirego, nous croyons profondément en une approche itérative souple et collaborative de la création de produits numériques. faire évoluer nos produits par petits pas, avec une rétroaction constante de l'équipe et de nos clients, c'est pour nous la façon la plus efficace de créer de la vraie valeur. en tant que chargé·e de projet agile, tu es au cœur de cette dynamique. tu accompagnes l’équipe tout au long de la réalisation des projets, identifies les obstacles en cours de route et veilles à…",,,2026-05-17T16:35:01Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
financial controller / contrôleur financier,Taiga Motors,"Montréal West, Montréal","version française à suivre taiga is a rapidly scaling off-road electric vehicle technology and manufacturing company seeking an experienced financial controller to join our team on a full time basis in montreal. reporting to the director of finance, the successful candidate will be responsible for all areas of controllership including accounting, tax and financial reporting, bookkeeping as well as internal control policies and procedures. job responsibilities include but are not limited to: sim…",,,2026-05-17T16:34:41Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
spécialiste devops,Psycho Bunny,"Saint-Laurent, Montréal","spécialiste devops - ville saint-laurent (bureau en premier) prêt à vous lancer dans quelque chose d'extraordinaire ? nous sommes psycho bunny - la marque de vêtements raffinée et audacieuse qui fait tourner les têtes avec notre qualité haut de gamme, notre style dynamique et notre logo incomparable. avec plus de 200 points de vente dans le monde (et ce n'est pas fini !), nous avons pour mission de redéfinir les standards audacieux dans le commerce de détail. le défi prêt à établir la nouvelle …",,,2026-05-17T16:34:32Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
ai development team lead,Maya HTT,"Montréal, Québec","maya htt is a world leading developer of digital industries software solutions. the world’s top tier engineering and manufacturing organizations rely on maya htt’s experience and expertise to achieve the full potential of their software investment. maya htt is at the forefront of innovation technology. our team delivers extensive engineering and cae simulation expertise along with cutting-edge digitalization solutions, such as ai, machine learning, iiot, operational technologies, and industry 4…",,,2026-05-17T16:32:59Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
chargé.e des campagnes numériques et de la performance,Urbania,"Westmount, Montréal","urbania est un groupe média et producteur de contenu multiplateforme pour les gens curieux, avec une soif de se divertir et de s’informer. au québec, comme en france, urbania raconte ses histoires à travers ses plateformes média, son agence de contenu, sa maison de production et ses produits technologiques, avec une seule et même mission: rendre l'ordinaire extraordinaire. grâce à son offre de contenu divertissant et (presque) toujours intelligent, urbania aspire à rapprocher les jeunes adultes…",,,2026-05-17T16:29:49Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
analyste financier - consolidation,Kenova,"Montréal East, Montréal","job description job description poste: analyste financier(re) principal(e) consolidation (4191) catgorie: permanent localisation: centre-ville et hybride salaire: comptitif particularits de lemployeur : cette entreprise, leader nord-amricain dans le domaine des soins oculaires, propose une gamme complte de services travers un rseau de cliniques spcialises. engage dans une approche globale de la sant visuelle, elle se distingue par sa culture d'entreprise dcontracte et collaborative, offrant un …",,,2026-05-17T05:38:02Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
data scientist,Targeted Talent,"Montréal, Québec","job description job description we are looking for a junior to intermediate data scientist for our client. this is a permanent position that is remote to start with later relocation to calgary or winnipeg . our client is a global enterprise company with a product that you've likely used. the role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. you'll also be working on a diverse range of supply and demand …",80000.0,100000.0,2026-05-17T05:37:58Z,,permanent,90000.0,False,False,False,False,False,False,False,False,False,False,False
"manager, digital payments & field operations",Indigo Park Canada,"Montréal, Québec","job description job description about the role the manager, digital payments & field operations, canada, is responsible for driving client and customer adoption of our digital payment solutions and experiences across canada, with a strong focus on increasing same-site and new-site performance. this role sits at the intersection of digital platforms, payments, and field operations, ensuring the successful deployment, adoption, and ongoing performance of our solutions in real-world environments. …",,,2026-05-17T05:37:55Z,,,,False,False,False,False,False,False,False,False,False,False,False
expert généraliste en ti,Exposant 3,"Montréal, Québec","job description job description rejoignez exposant 3 (e3) : la puissance de l’humain au cœur de la technologie ! exposant 3 est une firme de services-conseils en gestion des affaires et technologies de l'information, dédiée à accompagner les entreprises et organismes dans leur transformation numérique et organisationnelle. ???? votre carrière chez exposant 3 nous croyons fermement en une gestion saine et humaine, où la confiance, la compétence, et le plaisir de réussir ensemble sont au centre d…",,,2026-05-17T05:37:12Z,,,,False,False,False,False,False,False,False,False,False,False,False
senior site reliability engineer,Targeted Talent,"Montréal, Québec","job description job description we are looking for an experienced senior site reliability engineer for our client. this is a permanent position that is remote to start with later relocation to calgary or winnipeg . our client is a global enterprise company with a product that you've likely used. experience with coding/software development, along with site reliability will be the key to success in this role. you have: 4 years’ experience as a site reliability engineer a strong command of aws exp…",95000.0,100000.0,2026-05-17T05:32:48Z,,permanent,97500.0,False,False,True,False,False,False,False,False,False,False,False
director data & analytics-ai/directeur des donnes et de l'analyse-ia,KPI Digital,"Montréal, Québec","job description job description:\n\nsalary: director data & analytics about kpi: at kpi, youll have the chance to build a career as unique as you are, with the support, inclusive culture, and technology to become the best version of you. and were counting on your unique voice and perspective to help kpi become even better, too. at kpi, our vision is to advance the world through the power of people and technology. established over 20 years ago in quebec, kpi is uniquely positioned as a canadian …",,,2026-05-17T05:32:39Z,full_time,permanent,,False,False,False,False,False,False,False,False,False,False,False
spécialiste soc / soc specialist (incident responder),Genetec,"Montréal, Québec","job description job description la dynamique de votre équipe : genetec recherche un spécialiste du centre d'opérations de sécurité (soc) pour rejoindre son équipe de sécurité de l'information. cette équipe collabore avec les équipes métiers et techniques pour protéger genetec, ses employés et ses clients des acteurs malveillants. ils surveillent les réseaux et systèmes de genetec afin d'assurer la sécurité des actifs en enquêtant et en répondant aux incidents potentiels. chaque jour, en tant qu…",,,2026-05-17T05:31:22Z,,,,False,False,False,False,False,False,False,False,False,False,False
"gestionnaire de portefeuille et projets internes, services partagés",BBA,"Montréal, Québec","type de poste : régulier votre futur rôle au sein de notre équipe relevant du chef de la direction financière, vous serez responsable de la gestion du portefeuille de projets internes et de la prise en charge directe de quelques projets majeurs. vous interviendrez sur des projets variés à forte composante technologique : erp, ecm, analyse des données, hcm, et plus encore. avec nous, vous aurez l’occasion de gérer le portefeuille complet des projets internes: sélection, priorisation, suivi et op…",,,2026-05-17T05:29:23Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
"gestionnaire de portefeuille et projets internes, services partagés",BBA,"Mont-Saint-Hilaire, La Vallée-du-Richelieu","type de poste : régulier votre futur rôle au sein de notre équipe relevant du chef de la direction financière, vous serez responsable de la gestion du portefeuille de projets internes et de la prise en charge directe de quelques projets majeurs. vous interviendrez sur des projets variés à forte composante technologique : erp, ecm, analyse des données, hcm, et plus encore. avec nous, vous aurez l’occasion de gérer le portefeuille complet des projets internes: sélection, priorisation, suivi et op…",,,2026-05-17T05:29:23Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
"dveloppeur(se) logiciel snior, confidentialit et conformit / senior software engineer, privacy & compliance",Unity Technologies,"Montréal, Québec","montreal, canada développeur(se) logiciel sénior, confidentialité et conformité / senior software engineer, privacy & compliance location montreal, canada department engineering requisition id jobreq-2615749 role description l'opportunité unity s'engage à maintenir un marché de monétisation équitable, transparent et digne de confiance. en tant que développeur(se) logiciel sénior, vous jouerez un rôle clé dans la création et la maintenance des systèmes backend qui protègent notre réseau dans des…",,,2026-05-17T01:22:41Z,,,,False,False,False,False,False,False,False,False,False,False,False
designer d'exprience utilisateur / product designer,GoTo,"Montréal, Québec","job description votre lieu de travail: n'importe où au québec la conception de produits chez goto en rejoignant notre équipe de conception de produits, vous contribuerez à créer des expériences exceptionnelles pour des millions d'utilisateurs dans le monde entier. en collaborant avec les équipes de développement logiciel et de gestion des produits, vous donnerez vie à des idées audacieuses, en tirant parti des technologies de pointe et de l'ia pour offrir une valeur réelle et concrète et résoud…",,,2026-05-17T01:22:38Z,,,,False,False,False,False,False,False,False,False,False,False,False
"intern, in smart services, sales and operations support (fall 2026)",Bombardier,"Dorval, Montréal","innovation is in our dna is it in yours? bombardier is a global leader in aviation, creating innovative and game-changing planes. our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. we are a global organization focused on working together with a team spirit. your boarding pass will include several conferences, including:  meet an executive  women taking flight learning more about bombardier, including:…",,,2026-05-17T01:22:37Z,,,,False,False,False,False,False,False,False,False,False,False,False
"intern, data science (fall 2026)",Bombardier,"Dorval, Montréal","innovation is in our dna is it in yours? bombardier is a global leader in aviation, creating innovative and game-changing planes. our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. we are a global organization focused on working together with a team spirit. your boarding pass will include several conferences, including:  meet an executive  women taking flight learning more about bombardier, including:…",,,2026-05-17T01:22:37Z,,,,False,False,False,False,False,False,False,False,False,False,False
"stagiaire lean - outils numriques, power bi et ia",GE Vernova,"Brossard, Champlain","job description summary job description à propos de nous : ge vernova est une entreprise mondiale spécialisée dans les technologies de l'énergie, engagée à accélérer la transition énergétique tout en soutenant la performance opérationnelle de ses activités industrielles. notre équipe s'appuie sur les principes lean afin d'améliorer en continu la sécurité, la qualité, la livraison et la productivité. dans ce rôle, vous contribuerez à des initiatives concrètes d'amélioration des processus en tira…",,,2026-05-17T01:22:37Z,,,,False,False,False,False,False,False,False,False,False,False,False
"intern, program and portfolio management - business information solutions (fall 2026)",Bombardier,"Dorval, Montréal","innovation is in our dna is it in yours? bombardier is a global leader in aviation, creating innovative and game-changing planes. our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. we are a global organization focused on working together with a team spirit. your boarding pass will include several conferences, including:  meet an executive  women taking flight learning more about bombardier, including:…",,,2026-05-17T01:22:37Z,,,,False,False,False,False,False,False,False,False,False,False,False
"intern, project engineering - challenger (fall 2026)",Bombardier,"Dorval, Montréal","innovation is in our dna is it in yours? bombardier is a global leader in aviation, creating innovative and game-changing planes. our products and services provide world-class experiences that set new standards in passenger comfort, energy efficiency, reliability and safety. we are a global organization focused on working together with a team spirit. your boarding pass will include several conferences, including:  meet an executive  women taking flight learning more about bombardier, including:…",,,2026-05-17T01:22:36Z,,,,False,False,False,False,False,False,False,False,False,False,False
"professionnel.le, ingnierie, thermodynamique",Bombardier,"Dorval, Montréal","_en fonction du poste, bombardier offre des politiques de travail flexibles et hybrides._ pourquoi vous joindre à nous? chez bombardier, nous concevons, construisons, modifions et entretenons les avions les plus performants du monde pour les individus, les entreprises, les gouvernements et les entités militaires les plus avisés. nous réussissons à établir les normes les plus élevées grâce à notre approche centrée sur les personnes, et toujours en définissant l'excellence, ensemble. travailler c…",,,2026-05-17T01:22:36Z,,,,False,False,False,False,False,False,False,False,False,False,False
"stagiaire, soutien aux ventes et au marketing (automne 2026)",Bombardier,"Dorval, Montréal","l'innovation est dans notre adn est-elle dans le vôtre? bombardier est un leader mondial de l'industrie de l'aviation en créant des avions novateurs qui changent la donne sur leur marché. ses produits et services fournissent des expériences de calibre international établissant de nouvelles normes en matière de confort-passager, d'efficacité écoénergétique, de fiabilité et de sécurité. nous sommes une organisation mondiale axée sur la collaboration et l'esprit d'équipe. votre billet d'embarqueme…",,,2026-05-17T01:22:36Z,,,,False,False,False,False,False,False,False,False,False,False,False
directeur(trice) principal(e) - responsable des comptes technologiques microsoft | microsoft technology account lead,Avanade Inc.,"Montréal, Québec","nous sommes à la recherche d'un(e) directeur(trice) principal(e), responsable des comptes technologiques microsoft, pour gérer les relations technologiques stratégiques avec des clients majeurs du marché montréalais. cette personne jouera un rôle clé dans l'alignement des solutions microsoft avec les objectifs d'affaires des clients, en plus de définir des feuilles de route technologiques à long terme et d'agir comme conseiller(ère) stratégique principal(e) tout au long du parcours client.vous …",,,2026-05-17T01:22:33Z,,,,False,False,False,False,False,False,False,False,False,False,False
spécialiste devops cloud aws – migration et automatisation,CGI,"Montréal, Québec","position description: spécialiste devops / cloud aws – migration et automatisation mode de travail : hybride (2 jours en présentiel) contexte du mandat dans le cadre d’un programme de modernisation technologique visant la migration d’environnements ibm power systems / aix vers aws, nous recherchons un(e) spécialiste devops / cloud aws pour concevoir, automatiser, sécuriser et supporter les déploiements des applications migrées vers le cloud. ce mandat s’inscrit dans un contexte de transformatio…",,,2026-05-16T16:52:11Z,full_time,,,False,False,True,False,False,False,False,False,False,False,False
"relationship manager, financial institutions",Global Payment Holding Company,"Montréal, Québec","every day, global payments makes it possible for millions of people to move money between buyers and sellers using our payments solutions for credit, debit, prepaid and merchant services. our worldwide team helps over 3 million companies, more than 1,300 financial institutions and over 600 million cardholders grow with confidence and achieve amazing results. we are driven by our passion for success and we are proud to deliver best-in-class payment technology and software solutions. join our dyn…",,,2026-05-16T16:51:30Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
